status,gender,num_of_item,order_month
Complete,F,2,1
Complete,F,1,1
Complete,F,4,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,3,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,3,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,3,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,3,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,3,1
Complete,F,2,1
Complete,F,3,1
Complete,F,2,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,3,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,2,1
Complete,F,4,1
Complete,F,1,1
Complete,F,2,1
Complete,F,4,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,3,1
Complete,F,2,1
Complete,F,2,1
Complete,F,4,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,3,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,3,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,3,1
Complete,F,1,1
Complete,F,1,1
Complete,F,3,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,3,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,3,1
Complete,F,2,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,4,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,2,1
Complete,F,3,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,3,1
Complete,F,2,1
Complete,F,2,1
Complete,F,4,1
Complete,F,1,1
Complete,F,2,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,3,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,4,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,3,1
Complete,F,2,1
Complete,F,3,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,2,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,2,1
Complete,F,4,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,3,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,3,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,4,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,2,1
Complete,F,3,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,4,1
Complete,F,1,1
Complete,F,4,1
Complete,F,4,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,2,1
Complete,F,1,1
Complete,F,2,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,2,1
Complete,F,1,1
Complete,F,3,1
Complete,F,1,1
Complete,F,1,1
Complete,F,4,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Complete,F,1,1
Processing,F,3,1
Processing,F,1,1
Processing,F,2,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,2,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,3,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,3,1
Processing,F,2,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,2,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,4,1
Processing,F,2,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,4,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,4,1
Processing,F,1,1
Processing,F,4,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,4,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,2,1
Processing,F,4,1
Processing,F,1,1
Processing,F,4,1
Processing,F,2,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,4,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,2,1
Processing,F,3,1
Processing,F,1,1
Processing,F,4,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,4,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,3,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,4,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,3,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,1,1
Processing,F,3,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,1,1
Processing,F,2,1
Processing,F,1,1
Processing,F,4,1
Processing,F,1,1
Processing,F,4,1
Processing,F,1,1
Processing,F,2,1
